timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1729319939.1639543,782.8938,785.31134,801.4286,801.02563,nan,nan,,,,,,,,,,
1729319939.1647916,,,,,,,,,,,,,nan,262716260.0,nan,
1729319939.1678562,777.25275,780.07324,799.011,798.20514,nan,nan,,,,,,,,,,
1729319939.1699240,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.1717582,785.7143,789.7436,799.41394,799.011,nan,nan,,,,,,,,,,
1729319939.1756601,791.3553,796.5934,800.2198,812.3077,nan,nan,,,,,,,,,,
1729319939.1767216,,,,,,,-0.43206787,0.04095459,0.90771484,,,,,,,
1729319939.1795621,782.8938,792.5641,800.2198,809.0842,nan,nan,,,,,,,,,,
1729319939.1804018,,,,,,,,,,,,,nan,262692900.0,nan,
1729319939.1834643,780.07324,788.5348,805.8608,795.38464,nan,nan,,,,,,,,,,
1729319939.1873662,776.04395,788.5348,810.293,797.3993,nan,nan,,,,,,,,,,
1729319939.1912682,772.8205,789.7436,809.0842,799.011,nan,nan,,,,,,,,,,
1729319939.1943741,,,,,,,,,,,,,,,,-7.724343
1729319939.1951702,782.8938,795.38464,811.9048,805.05493,nan,nan,,,,,,,,,,
1729319939.1952443,,,,,,,-0.42852783,0.044921875,0.90289307,,,,,,,
1729319939.1960120,,,,,,,,,,,,,nan,262698530.0,nan,
1729319939.1990721,795.38464,796.1905,813.5165,814.7253,nan,nan,,,,,,,,,,
1729319939.2029743,796.99634,787.326,805.8608,815.12823,nan,nan,,,,,,,,,,
1729319939.2049341,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319939.2068763,784.5055,777.6557,798.20514,806.26373,nan,nan,,,,,,,,,,
1729319939.2107782,772.4176,771.6117,803.0403,802.6374,nan,nan,,,,,,,,,,
1729319939.2116222,,,,,,,,,,,,,nan,262713040.0,nan,
1729319939.2137671,,,,,,,-0.42938232,0.0446167,0.90649414,,,,,,,
1729319939.2146802,782.0879,780.07324,805.05493,805.8608,nan,nan,,,,,,,,,,
1729319939.2185822,782.0879,788.93774,794.57874,789.7436,nan,nan,,,,,,,,,,
1729319939.2224841,782.49084,794.17584,793.7729,784.90845,nan,nan,,,,,,,,,,
1729319939.2263863,778.46155,795.38464,796.99634,786.52014,nan,nan,,,,,,,,,,
1729319939.2272325,,,,,,,,,,,,,nan,262737220.0,nan,
1729319939.2302883,767.98535,790.14655,791.3553,780.07324,nan,nan,,,,,,,,,,
1729319939.2322898,,,,,,,-0.4338379,0.04309082,0.904541,,,,,,,
1729319939.2341902,778.46155,785.31134,786.52014,784.5055,nan,nan,,,,,,,,,,
1729319939.2380922,790.9524,779.2674,790.54944,794.57874,nan,nan,,,,,,,,,,
1729319939.2399445,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.2419941,790.9524,774.43225,789.7436,793.7729,nan,nan,,,,,,,,,,
1729319939.2428427,,,,,,,,,,,,,nan,262756560.0,nan,
1729319939.2458961,779.67035,775.2381,787.72894,786.1172,nan,nan,,,,,,,,,,
1729319939.2497983,770.0,773.6264,788.93774,785.7143,nan,nan,,,,,,,,,,
1729319939.2508123,,,,,,,-0.43023682,0.038208008,0.9053345,,,,,,,
1729319939.2537003,780.87915,777.6557,791.3553,797.8022,nan,nan,,,,,,,,,,
1729319939.2576022,786.9231,780.87915,796.1905,803.44324,nan,nan,,,,,,,,,,
1729319939.2584527,,,,,,,,,,,,,nan,262728350.0,nan,
1729319939.2596815,,,,,,,,,,,,,,,,-7.9207253
1729319939.2615042,778.46155,777.25275,792.5641,799.81683,nan,nan,,,,,,,,,,
1729319939.2654061,770.40295,776.4469,787.326,799.41394,nan,nan,,,,,,,,,,
1729319939.2693083,757.9121,777.25275,788.1319,796.5934,nan,nan,,,,,,,,,,
1729319939.2693350,,,,,,,-0.42797852,0.04034424,0.90618896,,,,,,,
1729319939.2732103,764.7619,781.685,795.78754,802.23444,nan,nan,,,,,,,,,,
1729319939.2740629,,,,,,,,,,,,,nan,262692080.0,nan,
1729319939.2749546,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.2771122,785.7143,777.6557,801.8315,810.696,nan,nan,,,,,,,,,,
1729319939.2810142,792.5641,778.0586,801.4286,811.9048,nan,nan,,,,,,,,,,
1729319939.2849162,781.685,779.2674,799.011,809.4872,nan,nan,,,,,,,,,,
1729319939.2878578,,,,,,,-0.43066406,0.037841797,0.9015503,,,,,,,
1729319939.2888181,763.5531,770.0,784.10254,802.23444,nan,nan,,,,,,,,,,
1729319939.2896731,,,,,,,,,,,,,nan,262747700.0,nan,
1729319939.2927203,774.0293,776.04395,781.685,801.8315,nan,nan,,,,,,,,,,
1729319939.2966223,794.57874,780.4762,796.1905,798.20514,nan,nan,,,,,,,,,,
1729319939.3005242,795.38464,782.0879,805.8608,788.5348,nan,nan,,,,,,,,,,
1729319939.3044262,789.34064,786.1172,799.81683,790.14655,nan,nan,,,,,,,,,,
1729319939.3052833,,,,,,,,,,,,,nan,262779920.0,nan,
1729319939.3063805,,,,,,,-0.43048096,0.034484863,0.90252686,,,,,,,
1729319939.3083282,775.64105,783.2967,790.54944,787.326,nan,nan,,,,,,,,,,
1729319939.3099649,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.3122301,775.64105,781.28204,791.3553,784.90845,nan,nan,,,,,,,,,,
1729319939.3161323,793.7729,782.49084,797.3993,797.8022,nan,nan,,,,,,,,,,
1729319939.3200343,798.60803,785.7143,804.65204,796.99634,nan,nan,,,,,,,,,,
1729319939.3208935,,,,,,,,,,,,,nan,262742050.0,nan,
1729319939.3239362,792.1612,789.7436,799.81683,790.14655,nan,nan,,,,,,,,,,
1729319939.3249030,,,,,,,-0.43249512,0.034423828,0.9057617,,,,,,,
1729319939.3249888,,,,,,,,,,,,,,,,-7.675537
1729319939.3278382,770.80585,783.69965,794.17584,782.0879,nan,nan,,,,,,,,,,
1729319939.3317401,765.56775,784.5055,801.4286,780.87915,nan,nan,,,,,,,,,,
1729319939.3356423,783.69965,796.99634,806.6667,792.1612,nan,nan,,,,,,,,,,
1729319939.3365035,,,,,,,,,,,,,nan,262733180.0,nan,
1729319939.3395443,790.9524,794.9817,793.7729,786.52014,nan,nan,,,,,,,,,,
1729319939.3434258,,,,,,,-0.4267578,0.032592773,0.9047241,,,,,,,
1729319939.3434463,792.5641,793.36993,783.69965,788.1319,nan,nan,,,,,,,,,,
1729319939.3449752,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.3473482,780.07324,794.17584,794.9817,793.7729,nan,nan,,,,,,,,,,
1729319939.3512502,776.04395,785.31134,801.4286,788.5348,nan,nan,,,,,,,,,,
1729319939.3521137,,,,,,,,,,,,,nan,262756560.0,nan,
1729319939.3551521,789.7436,781.685,796.1905,796.99634,nan,nan,,,,,,,,,,
1729319939.3590543,792.5641,783.2967,791.75824,800.6227,nan,nan,,,,,,,,,,
1729319939.3619485,,,,,,,-0.43249512,0.030944824,0.9035034,,,,,,,
1729319939.3629563,792.1612,783.2967,787.72894,796.1905,nan,nan,,,,,,,,,,
1729319939.3668582,788.5348,789.34064,788.1319,794.17584,nan,nan,,,,,,,,,,
1729319939.3677239,,,,,,,,,,,,,nan,262796850.0,nan,
1729319939.3707602,791.3553,796.5934,793.7729,794.57874,nan,nan,,,,,,,,,,
1729319939.3746622,802.6374,786.1172,796.99634,799.41394,nan,nan,,,,,,,,,,
1729319939.3785641,797.8022,781.28204,799.011,795.78754,nan,nan,,,,,,,,,,
1729319939.3799853,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.3804710,,,,,,,-0.43164062,0.036376953,0.90441895,,,,,,,
1729319939.3824663,778.46155,782.8938,796.1905,781.28204,nan,nan,,,,,,,,,,
1729319939.3833342,,,,,,,,,,,,,nan,262800880.0,nan,
1729319939.3863683,767.5824,777.6557,783.69965,778.46155,nan,nan,,,,,,,,,,
1729319939.3902702,759.92676,778.0586,785.7143,776.8498,nan,nan,,,,,,,,,,
1729319939.3902962,,,,,,,,,,,,,,,,-7.8714542
1729319939.3941722,770.40295,786.52014,801.02563,782.0879,nan,nan,,,,,,,,,,
1729319939.3980742,782.8938,790.14655,807.47253,793.36993,nan,nan,,,,,,,,,,
1729319939.3989444,,,,,,,,,,,,,nan,262797650.0,nan,
1729319939.3989937,,,,,,,-0.4312744,0.029724121,0.90478516,,,,,,,
1729319939.4019763,788.1319,783.69965,801.02563,791.75824,nan,nan,,,,,,,,,,
1729319939.4058783,782.0879,775.2381,802.23444,781.28204,nan,nan,,,,,,,,,,
1729319939.4097803,757.50916,774.43225,806.6667,781.28204,nan,nan,,,,,,,,,,
1729319939.4136822,764.7619,780.4762,811.9048,790.14655,nan,nan,,,,,,,,,,
1729319939.4145546,,,,,,,,,,,,,nan,262821820.0,nan,
1729319939.4149957,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.4175165,,,,,,,-0.43322754,0.037109375,0.8997803,,,,,,,
1729319939.4175842,781.28204,776.04395,813.91943,792.5641,nan,nan,,,,,,,,,,
1729319939.4214861,773.22345,764.7619,806.6667,788.5348,nan,nan,,,,,,,,,,
1729319939.4253883,765.56775,765.56775,803.0403,779.2674,nan,nan,,,,,,,,,,
1729319939.4292903,753.47986,759.92676,797.8022,770.0,nan,nan,,,,,,,,,,
1729319939.4301646,,,,,,,,,,,,,nan,262795230.0,nan,
1729319939.4331923,759.12085,760.7326,789.34064,779.2674,nan,nan,,,,,,,,,,
1729319939.4360392,,,,,,,-0.43359375,0.036193848,0.9050293,,,,,,,
1729319939.4370942,769.19415,772.4176,788.93774,788.1319,nan,nan,,,,,,,,,,
1729319939.4409962,773.6264,777.25275,796.1905,791.75824,nan,nan,,,,,,,,,,
1729319939.4448981,769.59705,780.87915,807.0696,799.41394,nan,nan,,,,,,,,,,
1729319939.4457748,,,,,,,,,,,,,nan,262820220.0,nan,
1729319939.4488003,751.4652,778.0586,808.68134,796.1905,nan,nan,,,,,,,,,,
1729319939.4500058,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319939.4527023,762.3443,776.4469,805.05493,800.6227,nan,nan,,,,,,,,,,
1729319939.4545617,,,,,,,-0.43395996,0.036010742,0.90441895,,,,,,,
1729319939.4556036,,,,,,,,,,,,,,,,-7.822301
1729319939.4566042,782.49084,782.0879,799.81683,805.05493,nan,nan,,,,,,,,,,
1729319939.4605062,788.93774,786.9231,803.0403,802.23444,nan,nan,,,,,,,,,,
1729319939.4613850,,,,,,,,,,,,,nan,262809740.0,nan,
1729319939.4644082,787.72894,779.67035,799.81683,800.2198,nan,nan,,,,,,,,,,
1729319939.4683101,780.07324,769.59705,793.7729,792.5641,nan,nan,,,,,,,,,,
1729319939.4722123,782.8938,772.01465,799.81683,791.3553,nan,nan,,,,,,,,,,
1729319939.4730844,,,,,,,-0.4309082,0.034057617,0.90527344,,,,,,,
1729319939.4761143,786.52014,776.8498,799.011,797.3993,nan,nan,,,,,,,,,,
1729319939.4769952,,,,,,,,,,,,,nan,262828270.0,nan,
1729319939.4800162,780.87915,780.07324,797.3993,801.4286,nan,nan,,,,,,,,,,
1729319939.4839182,780.4762,782.0879,799.011,804.2491,nan,nan,,,,,,,,,,
1729319939.4850161,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.4878201,769.19415,782.0879,792.5641,789.7436,nan,nan,,,,,,,,,,
1729319939.4916072,,,,,,,-0.4321289,0.016906738,0.9042969,,,,,,,
1729319939.4917223,760.32965,783.2967,796.5934,784.90845,nan,nan,,,,,,,,,,
1729319939.4926054,,,,,,,,,,,,,nan,262845200.0,nan,
1729319939.4956243,775.2381,779.67035,801.4286,799.81683,nan,nan,,,,,,,,,,
1729319939.4995263,779.2674,771.6117,800.2198,804.65204,nan,nan,,,,,,,,,,
1729319939.5034282,774.83514,775.64105,800.2198,794.9817,nan,nan,,,,,,,,,,
1729319939.5073302,767.98535,782.8938,794.17584,787.326,nan,nan,,,,,,,,,,
1729319939.5082154,,,,,,,,,,,,,nan,262826670.0,nan,
1729319939.5101299,,,,,,,-0.4317627,0.020446777,0.9071655,,,,,,,
1729319939.5112321,771.6117,780.87915,791.3553,784.90845,nan,nan,,,,,,,,,,
1729319939.5151343,790.54944,785.7143,794.9817,789.7436,nan,nan,,,,,,,,,,
1729319939.5190363,787.72894,783.2967,794.17584,797.3993,nan,nan,,,,,,,,,,
1729319939.5200264,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.5209110,,,,,,,,,,,,,,,,-7.724343
1729319939.5229383,786.52014,782.8938,797.8022,805.8608,nan,nan,,,,,,,,,,
1729319939.5238256,,,,,,,,,,,,,nan,262866160.0,nan,
1729319939.5268402,784.10254,788.1319,805.4579,802.6374,nan,nan,,,,,,,,,,
1729319939.5286524,,,,,,,-0.42822266,0.029785156,0.9104614,,,,,,,
1729319939.5307422,778.0586,791.75824,805.8608,790.14655,nan,nan,,,,,,,,,,
1729319939.5346441,794.9817,794.17584,806.6667,795.38464,nan,nan,,,,,,,,,,
1729319939.5385463,811.50183,795.38464,807.47253,808.2784,nan,nan,,,,,,,,,,
1729319939.5394359,,,,,,,,,,,,,nan,262891940.0,nan,
1729319939.5424483,818.7546,800.6227,806.6667,813.91943,nan,nan,,,,,,,,,,
1729319939.5463502,803.44324,796.1905,806.26373,816.337,nan,nan,,,,,,,,,,
1729319939.5471752,,,,,,,-0.4286499,0.034179688,0.9048462,,,,,,,
1729319939.5502522,784.10254,791.3553,802.6374,812.3077,nan,nan,,,,,,,,,,
1729319939.5541542,792.5641,793.7729,798.20514,811.0989,nan,nan,,,,,,,,,,
1729319939.5550365,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.5550461,,,,,,,,,,,,,nan,262905650.0,nan,
1729319939.5580564,806.6667,792.5641,799.011,811.50183,nan,nan,,,,,,,,,,
1729319939.5619583,802.6374,787.72894,796.5934,816.337,nan,nan,,,,,,,,,,
1729319939.5656979,,,,,,,-0.4326172,0.034484863,0.9038696,,,,,,,
1729319939.5658603,782.49084,786.52014,789.34064,804.65204,nan,nan,,,,,,,,,,
1729319939.5697622,761.9414,783.2967,789.7436,789.34064,nan,nan,,,,,,,,,,
1729319939.5706563,,,,,,,,,,,,,nan,262911280.0,nan,
1729319939.5736642,762.3443,779.2674,786.1172,796.99634,nan,nan,,,,,,,,,,
1729319939.5775661,772.01465,784.10254,780.07324,799.41394,nan,nan,,,,,,,,,,
1729319939.5814683,778.86444,792.96704,786.52014,802.23444,nan,nan,,,,,,,,,,
1729319939.5842204,,,,,,,-0.43432617,0.04510498,0.8996582,,,,,,,
1729319939.5853703,776.04395,788.1319,791.75824,798.60803,nan,nan,,,,,,,,,,
1729319939.5862184,,,,,,,,,,,,,,,,-7.5782685
1729319939.5862665,,,,,,,,,,,,,nan,262934660.0,nan,
1729319939.5892723,770.40295,780.4762,791.75824,788.1319,nan,nan,,,,,,,,,,
1729319939.5900469,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.5931742,783.69965,782.49084,793.7729,789.7436,nan,nan,,,,,,,,,,
1729319939.5970762,796.99634,789.34064,799.41394,794.9817,nan,nan,,,,,,,,,,
1729319939.6009781,798.20514,789.34064,795.78754,798.60803,nan,nan,,,,,,,,,,
1729319939.6018765,,,,,,,,,,,,,nan,262915310.0,nan,
1729319939.6027431,,,,,,,-0.4315796,0.041931152,0.90478516,,,,,,,
1729319939.6048803,794.9817,786.9231,790.54944,800.2198,nan,nan,,,,,,,,,,
1729319939.6087823,780.4762,784.10254,790.54944,797.3993,nan,nan,,,,,,,,,,
1729319939.6126842,793.36993,790.9524,797.3993,802.23444,nan,nan,,,,,,,,,,
1729319939.6165862,813.91943,799.011,798.20514,811.9048,nan,nan,,,,,,,,,,
1729319939.6174867,,,,,,,,,,,,,nan,262920140.0,nan,
1729319939.6204882,814.7253,802.23444,797.3993,806.26373,nan,nan,,,,,,,,,,
1729319939.6212659,,,,,,,-0.4290161,0.043823242,0.90789795,,,,,,,
1729319939.6243904,806.6667,803.0403,798.20514,793.36993,nan,nan,,,,,,,,,,
1729319939.6250570,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.6282923,788.1319,797.3993,798.20514,791.75824,nan,nan,,,,,,,,,,
1729319939.6321943,786.1172,796.99634,799.011,801.02563,nan,nan,,,,,,,,,,
1729319939.6330969,,,,,,,,,,,,,nan,262976560.0,nan,
1729319939.6360962,804.2491,796.1905,796.1905,813.1135,nan,nan,,,,,,,,,,
1729319939.6397886,,,,,,,-0.42840576,0.039794922,0.9083252,,,,,,,
1729319939.6399982,807.8755,792.5641,795.78754,813.1135,nan,nan,,,,,,,,,,
1729319939.6439002,789.34064,791.3553,794.17584,805.05493,nan,nan,,,,,,,,,,
1729319939.6478024,773.22345,794.17584,788.93774,804.2491,nan,nan,,,,,,,,,,
1729319939.6487072,,,,,,,,,,,,,nan,262967700.0,nan,
1729319939.6515257,,,,,,,,,,,,,,,,-7.8714542
1729319939.6517043,769.59705,796.1905,786.9231,805.8608,nan,nan,,,,,,,,,,
1729319939.6556063,774.83514,792.1612,782.49084,803.44324,nan,nan,,,,,,,,,,
1729319939.6583111,,,,,,,-0.43273926,0.04333496,0.9057617,,,,,,,
1729319939.6595082,784.5055,793.7729,788.1319,809.89014,nan,nan,,,,,,,,,,
1729319939.6600673,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.6634102,787.72894,793.36993,795.78754,811.9048,nan,nan,,,,,,,,,,
1729319939.6643174,,,,,,,,,,,,,nan,263016050.0,nan,
1729319939.6673121,774.83514,784.10254,792.5641,800.6227,nan,nan,,,,,,,,,,
1729319939.6712143,773.22345,782.0879,793.36993,797.8022,nan,nan,,,,,,,,,,
1729319939.6751163,790.9524,790.54944,790.54944,799.81683,nan,nan,,,,,,,,,,
1729319939.6768339,,,,,,,-0.4307251,0.038391113,0.8978882,,,,,,,
1729319939.6790183,798.20514,797.8022,793.36993,804.65204,nan,nan,,,,,,,,,,
1729319939.6799273,,,,,,,,,,,,,nan,262957220.0,nan,
1729319939.6829202,787.72894,795.38464,794.57874,806.6667,nan,nan,,,,,,,,,,
1729319939.6868222,772.01465,790.54944,786.52014,798.20514,nan,nan,,,,,,,,,,
1729319939.6907244,768.7912,785.7143,778.46155,793.7729,nan,nan,,,,,,,,,,
1729319939.6946263,783.69965,786.52014,779.2674,803.8461,nan,nan,,,,,,,,,,
1729319939.6950777,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319939.6953566,,,,,,,-0.43469238,0.033081055,0.89886475,,,,,,,
1729319939.6955376,,,,,,,,,,,,,nan,263045060.0,nan,
1729319939.6985283,795.78754,792.5641,796.99634,805.05493,nan,nan,,,,,,,,,,
1729319939.7024302,791.3553,781.28204,798.20514,794.9817,nan,nan,,,,,,,,,,
1729319939.7063322,780.87915,780.4762,792.5641,798.60803,nan,nan,,,,,,,,,,
1729319939.7102342,770.80585,792.1612,795.38464,803.0403,nan,nan,,,,,,,,,,
1729319939.7111478,,,,,,,,,,,,,nan,263007980.0,nan,
1729319939.7138793,,,,,,,-0.4428711,0.03338623,0.90441895,,,,,,,
1729319939.7141364,780.07324,789.7436,798.20514,805.8608,nan,nan,,,,,,,,,,
1729319939.7168331,,,,,,,,,,,,,,,,-7.7732635
1729319939.7180383,790.9524,782.0879,792.96704,801.8315,nan,nan,,,,,,,,,,
1729319939.7219403,788.1319,780.4762,789.7436,794.17584,nan,nan,,,,,,,,,,
1729319939.7258422,776.04395,782.8938,789.34064,787.326,nan,nan,,,,,,,,,,
1729319939.7267580,,,,,,,,,,,,,nan,263034580.0,nan,
1729319939.7297442,759.92676,774.43225,787.72894,778.86444,nan,nan,,,,,,,,,,
1729319939.7300878,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319939.7324018,,,,,,,-0.43927002,0.040039062,0.90411377,,,,,,,
1729319939.7336462,777.25275,777.6557,795.38464,780.07324,nan,nan,,,,,,,,,,
1729319939.7375484,795.78754,785.31134,798.60803,783.2967,nan,nan,,,,,,,,,,
1729319939.7414503,801.02563,787.326,795.38464,793.7729,nan,nan,,,,,,,,,,
1729319939.7423682,,,,,,,,,,,,,nan,263077300.0,nan,
1729319939.7453523,780.87915,782.0879,792.1612,780.4762,nan,nan,,,,,,,,,,
1729319939.7492542,759.5238,777.6557,786.1172,764.7619,nan,nan,,,,,,,,,,
1729319939.7509246,,,,,,,-0.43621826,0.043151855,0.89733887,,,,,,,
1729319939.7531562,775.2381,786.1172,784.10254,776.04395,nan,nan,,,,,,,,,,
1729319939.7570584,787.72894,788.5348,783.2967,786.9231,nan,nan,,,,,,,,,,
1729319939.7579784,,,,,,,,,,,,,nan,263065200.0,nan,
1729319939.7609603,789.34064,793.36993,782.0879,790.14655,nan,nan,,,,,,,,,,
1729319939.7648623,790.9524,798.60803,785.7143,788.1319,nan,nan,,,,,,,,,,
1729319939.7650981,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.7687643,786.1172,802.6374,790.14655,781.28204,nan,nan,,,,,,,,,,
1729319939.7694473,,,,,,,-0.43469238,0.042785645,0.89294434,,,,,,,
1729319939.7726662,790.14655,810.293,786.1172,776.04395,nan,nan,,,,,,,,,,
1729319939.7735884,,,,,,,,,,,,,nan,263103890.0,nan,
1729319939.7765682,807.8755,811.9048,781.685,784.10254,nan,nan,,,,,,,,,,
1729319939.7804704,817.9487,810.696,780.4762,794.57874,nan,nan,,,,,,,,,,
1729319939.7821405,,,,,,,,,,,,,,,,-7.626846
1729319939.7843723,813.1135,805.05493,776.8498,788.93774,nan,nan,,,,,,,,,,
1729319939.7879698,,,,,,,-0.43554688,0.043762207,0.89678955,,,,,,,
1729319939.7882743,794.9817,800.6227,775.2381,788.5348,nan,nan,,,,,,,,,,
1729319939.7891986,,,,,,,,,,,,,nan,263123220.0,nan,
1729319939.7921762,795.78754,802.23444,780.4762,790.9524,nan,nan,,,,,,,,,,
1729319939.7960782,805.4579,805.05493,790.9524,794.17584,nan,nan,,,,,,,,,,
1729319939.7999802,800.6227,801.02563,796.5934,796.5934,nan,nan,,,,,,,,,,
1729319939.8001082,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.8038824,796.5934,796.99634,794.9817,790.54944,nan,nan,,,,,,,,,,
1729319939.8048089,,,,,,,,,,,,,nan,263116780.0,nan,
1729319939.8064926,,,,,,,-0.43927002,0.04058838,0.9038696,,,,,,,
1729319939.8077843,788.5348,796.5934,793.36993,788.5348,nan,nan,,,,,,,,,,
1729319939.8116863,782.49084,796.99634,789.34064,782.49084,nan,nan,,,,,,,,,,
1729319939.8155882,800.6227,801.02563,785.7143,781.685,nan,nan,,,,,,,,,,
1729319939.8194902,809.4872,801.8315,786.9231,797.8022,nan,nan,,,,,,,,,,
1729319939.8204191,,,,,,,,,,,,,nan,263164320.0,nan,
1729319939.8233924,799.41394,799.41394,788.93774,800.6227,nan,nan,,,,,,,,,,
1729319939.8250153,,,,,,,-0.44360352,0.04534912,0.8999634,,,,,,,
1729319939.8272943,784.90845,800.6227,791.3553,790.9524,nan,nan,,,,,,,,,,
1729319939.8311963,774.83514,800.6227,793.7729,788.1319,nan,nan,,,,,,,,,,
1729319939.8350983,799.41394,807.8755,797.8022,802.23444,nan,nan,,,,,,,,,,
1729319939.8351185,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319939.8360293,,,,,,,,,,,,,nan,263113550.0,nan,
1729319939.8390002,806.26373,807.0696,793.7729,803.0403,nan,nan,,,,,,,,,,
1729319939.8429022,801.8315,807.8755,799.41394,794.9817,nan,nan,,,,,,,,,,
1729319939.8435380,,,,,,,-0.4430542,0.039916992,0.9001465,,,,,,,
1729319939.8468044,801.8315,801.4286,790.9524,795.38464,nan,nan,,,,,,,,,,
1729319939.8474479,,,,,,,,,,,,,,,,-7.822301
1729319939.8507063,796.5934,803.0403,805.05493,795.78754,nan,nan,,,,,,,,,,
1729319939.8516393,,,,,,,,,,,,,nan,263086960.0,nan,
1729319939.8546083,800.2198,794.17584,795.38464,802.6374,nan,nan,,,,,,,,,,
1729319939.8585103,797.3993,793.36993,786.52014,806.26373,nan,nan,,,,,,,,,,
1729319939.8620605,,,,,,,-0.4423828,0.041809082,0.901062,,,,,,,
1729319939.8624122,792.5641,792.96704,793.7729,801.02563,nan,nan,,,,,,,,,,
1729319939.8663142,788.93774,784.90845,799.81683,799.41394,nan,nan,,,,,,,,,,
1729319939.8672495,,,,,,,,,,,,,nan,263105490.0,nan,
1729319939.8701289,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319939.8702164,788.1319,787.326,799.011,799.41394,nan,nan,,,,,,,,,,
1729319939.8741183,796.5934,803.0403,798.20514,799.81683,nan,nan,,,,,,,,,,
1729319939.8780203,796.99634,803.0403,798.60803,803.0403,nan,nan,,,,,,,,,,
1729319939.8805833,,,,,,,-0.44396973,0.039489746,0.8970337,,,,,,,
1729319939.8819222,795.78754,797.3993,801.02563,802.6374,nan,nan,,,,,,,,,,
1729319939.8828597,,,,,,,,,,,,,nan,263004770.0,nan,
1729319939.8858242,789.34064,796.5934,803.44324,806.6667,nan,nan,,,,,,,,,,
1729319939.8897264,794.9817,794.9817,805.8608,812.71063,nan,nan,,,,,,,,,,
1729319939.8936284,819.5604,800.2198,809.0842,809.4872,nan,nan,,,,,,,,,,
1729319939.8975303,824.7985,805.4579,808.2784,809.89014,nan,nan,,,,,,,,,,
1729319939.8984699,,,,,,,,,,,,,nan,263057140.0,nan,
1729319939.8991060,,,,,,,-0.44354248,0.04168701,0.8968506,,,,,,,
1729319939.9014323,813.1135,800.6227,798.20514,814.3223,nan,nan,,,,,,,,,,
1729319939.9051390,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319939.9053342,790.9524,793.36993,787.72894,807.47253,nan,nan,,,,,,,,,,
1729319939.9092362,774.43225,791.75824,794.57874,801.02563,nan,nan,,,,,,,,,,
1729319939.9127553,,,,,,,,,,,,,,,,-7.5782685
1729319939.9131384,788.5348,794.57874,804.65204,799.81683,nan,nan,,,,,,,,,,
1729319939.9140801,,,,,,,,,,,,,nan,262946740.0,nan,
1729319939.9170403,800.6227,798.60803,803.0403,802.6374,nan,nan,,,,,,,,,,
1729319939.9176288,,,,,,,-0.44085693,0.041931152,0.89434814,,,,,,,
1729319939.9209423,803.0403,795.38464,798.20514,809.4872,nan,nan,,,,,,,,,,
1729319939.9248443,785.31134,788.93774,795.38464,803.0403,nan,nan,,,,,,,,,,
1729319939.9287462,759.5238,791.75824,799.81683,799.41394,nan,nan,,,,,,,,,,
1729319939.9296904,,,,,,,,,,,,,nan,262954000.0,nan,
1729319939.9326482,771.6117,792.96704,800.6227,807.0696,nan,nan,,,,,,,,,,
1729319939.9361513,,,,,,,-0.43963623,0.042175293,0.8991699,,,,,,,
1729319939.9365504,791.75824,790.14655,792.96704,804.65204,nan,nan,,,,,,,,,,
1729319939.9401493,,,,,,,,,,1580293.0,1583516.5,,,,,
1729319939.9404523,789.34064,786.1172,788.1319,801.4286,nan,nan,,,,,,,,,,
1729319939.9443543,777.6557,778.86444,789.34064,794.57874,nan,nan,,,,,,,,,,
1729319939.9453003,,,,,,,,,,,,,nan,262940290.0,nan,
1729319939.9482563,769.59705,782.49084,801.02563,786.1172,nan,nan,,,,,,,,,,
1729319939.9521582,778.0586,786.9231,807.47253,792.96704,nan,nan,,,,,,,,,,
1729319939.9546740,,,,,,,-0.4414673,0.037597656,0.8987427,,,,,,,
